--initial-mass-1 16.086311849478466 -a 5.191418294358006 --initial-mass-2 14.76486421874866 --metallicity 0.0142 --eccentricity 0
--initial-mass-1 7.182401859236913 -a 0.2168793626913493 --initial-mass-2 6.144112278871995 --metallicity 0.0142 --eccentricity 0
--initial-mass-1 5.46796558236344 -a 0.47113585249613676 --initial-mass-2 2.985369283092581 --metallicity 0.0142 --eccentricity 0
--initial-mass-1 12.117826198464313 -a 0.48669382330799604 --initial-mass-2 7.909794583479157 --metallicity 0.0142 --eccentricity 0
--initial-mass-1 7.252492944287689 -a 6.799188036750785 --initial-mass-2 6.042431277083638 --metallicity 0.0142 --eccentricity 0
--initial-mass-1 7.542685558821017 -a 0.03757746378209108 --initial-mass-2 4.494807684428918 --metallicity 0.0142 --eccentricity 0
--initial-mass-1 18.37644425580368 -a 1.1128159110421583 --initial-mass-2 9.25318033341815 --metallicity 0.0142 --eccentricity 0
--initial-mass-1 24.65414316810694 -a 0.11039975209768416 --initial-mass-2 8.150337341299561 --metallicity 0.0142 --eccentricity 0
--initial-mass-1 5.737156046772216 -a 3.653832451739488 --initial-mass-2 3.3882213630122666 --metallicity 0.0142 --eccentricity 0
--initial-mass-1 5.723076949294869 -a 0.1400181087278473 --initial-mass-2 1.6728819307196106 --metallicity 0.0142 --eccentricity 0
--initial-mass-1 25.158606401886402 -a 7.443417686083168 --initial-mass-2 9.413876889383161 --metallicity 0.0142 --eccentricity 0
--initial-mass-1 15.005433935181914 -a 7.097712809060685 --initial-mass-2 2.030038350260721 --metallicity 0.0142 --eccentricity 0
--initial-mass-1 9.659948045371692 -a 1.955669725509069 --initial-mass-2 7.041775451918075 --metallicity 0.0142 --eccentricity 0
--initial-mass-1 5.307573856014968 -a 0.2998562102882334 --initial-mass-2 4.093194585738857 --metallicity 0.0142 --eccentricity 0
--initial-mass-1 6.655564698580402 -a 0.5894785115305261 --initial-mass-2 2.890277738266213 --metallicity 0.0142 --eccentricity 0
--initial-mass-1 6.785716855116094 -a 9.182892436901557 --initial-mass-2 1.417091153478557 --metallicity 0.0142 --eccentricity 0
--initial-mass-1 14.76762580888113 -a 5.5137815856122705 --initial-mass-2 8.195345761760397 --metallicity 0.0142 --eccentricity 0
--initial-mass-1 23.57256282197817 -a 0.40912540731357694 --initial-mass-2 11.747224093402002 --metallicity 0.0142 --eccentricity 0
--initial-mass-1 7.9947147693515115 -a 0.1039451831066301 --initial-mass-2 1.9923026866964089 --metallicity 0.0142 --eccentricity 0
--initial-mass-1 13.906368332171143 -a 0.23235274580094467 --initial-mass-2 10.814779425589705 --metallicity 0.0142 --eccentricity 0
--initial-mass-1 6.761914999467225 -a 6.30665203600926 --initial-mass-2 4.309238711569117 --metallicity 0.0142 --eccentricity 0
--initial-mass-1 20.94774482433535 -a 1.1195418957572338 --initial-mass-2 17.518675507621975 --metallicity 0.0142 --eccentricity 0
--initial-mass-1 8.911672295746442 -a 0.11951974255237727 --initial-mass-2 5.686146832411501 --metallicity 0.0142 --eccentricity 0
--initial-mass-1 6.873434275918036 -a 5.972157229668022 --initial-mass-2 2.8593437111023667 --metallicity 0.0142 --eccentricity 0
--initial-mass-1 6.85598402691025 -a 4.87348627148748 --initial-mass-2 0.6755711321884463 --metallicity 0.0142 --eccentricity 0
--initial-mass-1 8.445182595264066 -a 1.7388277103208494 --initial-mass-2 6.005616185576799 --metallicity 0.0142 --eccentricity 0
--initial-mass-1 13.987850111700796 -a 3.158984955845552 --initial-mass-2 2.8047989858796667 --metallicity 0.0142 --eccentricity 0
--initial-mass-1 9.566092349073827 -a 0.2662110395438483 --initial-mass-2 6.790282589498936 --metallicity 0.0142 --eccentricity 0
--initial-mass-1 13.036705616450753 -a 0.06189822408184804 --initial-mass-2 11.358658498307438 --metallicity 0.0142 --eccentricity 0
--initial-mass-1 8.493326464233798 -a 0.03622440300088385 --initial-mass-2 2.9100276884369833 --metallicity 0.0142 --eccentricity 0
--initial-mass-1 11.306867383970394 -a 0.06806886704336962 --initial-mass-2 9.24941744071885 --metallicity 0.0142 --eccentricity 0
--initial-mass-1 5.171789347352912 -a 7.0494550759704575 --initial-mass-2 4.388330896376859 --metallicity 0.0142 --eccentricity 0
--initial-mass-1 6.846471393999298 -a 0.02906631533576299 --initial-mass-2 1.228202919419015 --metallicity 0.0142 --eccentricity 0
--initial-mass-1 5.043724625089048 -a 0.3654200124709887 --initial-mass-2 2.906216767933763 --metallicity 0.0142 --eccentricity 0
--initial-mass-1 13.884417053933108 -a 0.07871559005659992 --initial-mass-2 5.0120231889160145 --metallicity 0.0142 --eccentricity 0
--initial-mass-1 7.523326577005368 -a 2.2147384524482443 --initial-mass-2 5.787269278352567 --metallicity 0.0142 --eccentricity 0
--initial-mass-1 8.348940806985505 -a 0.5980902644776722 --initial-mass-2 2.494851277436863 --metallicity 0.0142 --eccentricity 0
--initial-mass-1 5.894530740445313 -a 0.03751101075281226 --initial-mass-2 2.4841073667639533 --metallicity 0.0142 --eccentricity 0
--initial-mass-1 5.38816131150171 -a 5.874069406107691 --initial-mass-2 3.3309605463677108 --metallicity 0.0142 --eccentricity 0
--initial-mass-1 6.77502940642856 -a 3.7488866716886493 --initial-mass-2 2.488582145265948 --metallicity 0.0142 --eccentricity 0
--initial-mass-1 5.228069482368802 -a 0.196464391071133 --initial-mass-2 3.385472421004895 --metallicity 0.0142 --eccentricity 0
--initial-mass-1 7.9841138059808605 -a 0.30237918474331504 --initial-mass-2 0.5822955260133321 --metallicity 0.0142 --eccentricity 0
--initial-mass-1 29.823169688244505 -a 3.77350465585429 --initial-mass-2 18.23781130478086 --metallicity 0.0142 --eccentricity 0
--initial-mass-1 6.116871962226091 -a 7.545569685805462 --initial-mass-2 4.631842011433409 --metallicity 0.0142 --eccentricity 0
--initial-mass-1 5.173305182797389 -a 0.04707584257231792 --initial-mass-2 0.1992174985312682 --metallicity 0.0142 --eccentricity 0
--initial-mass-1 5.90310830093523 -a 4.050565117773533 --initial-mass-2 1.3722212742388615 --metallicity 0.0142 --eccentricity 0
--initial-mass-1 12.120159495893724 -a 1.4867080990375392 --initial-mass-2 3.9145782275399506 --metallicity 0.0142 --eccentricity 0
--initial-mass-1 6.5078790511594145 -a 2.954723385178939 --initial-mass-2 4.23538255764749 --metallicity 0.0142 --eccentricity 0
--initial-mass-1 11.97284721742713 -a 0.4819108199516513 --initial-mass-2 2.2663871577414647 --metallicity 0.0142 --eccentricity 0
--initial-mass-1 15.358208466230188 -a 1.4066046588285037 --initial-mass-2 9.931543988237909 --metallicity 0.0142 --eccentricity 0
--initial-mass-1 16.61047332007352 -a 0.1644578769895326 --initial-mass-2 7.886811787579033 --metallicity 0.0142 --eccentricity 0
--initial-mass-1 11.254484592581417 -a 1.179945312289461 --initial-mass-2 0.7919709941252246 --metallicity 0.0142 --eccentricity 0
--initial-mass-1 14.064373727811203 -a 0.1596327311731018 --initial-mass-2 10.217100432980345 --metallicity 0.0142 --eccentricity 0
--initial-mass-1 5.589631153209545 -a 0.16260277482923516 --initial-mass-2 2.7428226177206874 --metallicity 0.0142 --eccentricity 0
--initial-mass-1 7.329816166771493 -a 2.4789367156360202 --initial-mass-2 3.3530761748298636 --metallicity 0.0142 --eccentricity 0
--initial-mass-1 5.3417832277478645 -a 0.11869022545621338 --initial-mass-2 1.8703459438579728 --metallicity 0.0142 --eccentricity 0
--initial-mass-1 6.599680478511738 -a 0.09150313052786185 --initial-mass-2 3.578659730545143 --metallicity 0.0142 --eccentricity 0
--initial-mass-1 7.0076925121849465 -a 0.05353057589154795 --initial-mass-2 3.4652959670744536 --metallicity 0.0142 --eccentricity 0
--initial-mass-1 5.118796697700519 -a 0.019162805903281163 --initial-mass-2 0.20834030057364145 --metallicity 0.0142 --eccentricity 0
--initial-mass-1 19.75040952297502 -a 2.7448466261031528 --initial-mass-2 11.094378541162268 --metallicity 0.0142 --eccentricity 0
--initial-mass-1 5.112398003090751 -a 0.11661366239323954 --initial-mass-2 1.9651367194579108 --metallicity 0.0142 --eccentricity 0
--initial-mass-1 30.999824044053298 -a 0.7693453852567136 --initial-mass-2 7.582520398766715 --metallicity 0.0142 --eccentricity 0
--initial-mass-1 6.497146761834439 -a 8.607234578234632 --initial-mass-2 2.0283592429217236 --metallicity 0.0142 --eccentricity 0
--initial-mass-1 12.160396829153132 -a 5.060954186907938 --initial-mass-2 9.40729975122795 --metallicity 0.0142 --eccentricity 0
--initial-mass-1 7.325215027111333 -a 8.184693031607196 --initial-mass-2 1.4670269761417294 --metallicity 0.0142 --eccentricity 0
--initial-mass-1 5.37455810313715 -a 4.238519595961197 --initial-mass-2 3.8308922193730055 --metallicity 0.0142 --eccentricity 0
--initial-mass-1 5.277373927554482 -a 0.11773041179897374 --initial-mass-2 3.6761807680552687 --metallicity 0.0142 --eccentricity 0
--initial-mass-1 36.47857093654565 -a 0.6178929904720971 --initial-mass-2 0.11687923788540708 --metallicity 0.0142 --eccentricity 0
--initial-mass-1 11.361911593532716 -a 0.5551531936141781 --initial-mass-2 10.716977631168044 --metallicity 0.0142 --eccentricity 0
--initial-mass-1 14.165820518336519 -a 0.03155198356558718 --initial-mass-2 0.13997970076751778 --metallicity 0.0142 --eccentricity 0
--initial-mass-1 36.30261327578742 -a 0.6969948096048153 --initial-mass-2 24.249793504040255 --metallicity 0.0142 --eccentricity 0
--initial-mass-1 26.659027487926867 -a 0.08776711173559955 --initial-mass-2 0.7448013666519949 --metallicity 0.0142 --eccentricity 0
--initial-mass-1 5.872814507218909 -a 0.05009938771606758 --initial-mass-2 1.290674057123 --metallicity 0.0142 --eccentricity 0
--initial-mass-1 5.2231279264894575 -a 1.9923469066002824 --initial-mass-2 2.878904362005328 --metallicity 0.0142 --eccentricity 0
--initial-mass-1 9.158098465222348 -a 1.8490798821696848 --initial-mass-2 8.277522921360363 --metallicity 0.0142 --eccentricity 0
--initial-mass-1 6.035186126060114 -a 0.06468940631917178 --initial-mass-2 2.432329205340522 --metallicity 0.0142 --eccentricity 0
